wavelength_m,wavelength_um,frequency_Hz,wavelength_nm,sun_5778K_W_m2_sr_m,sun_5778K_normalized,sun_6000K_W_m2_sr_m,sun_6000K_normalized,sun_5500K_W_m2_sr_m,sun_5500K_normalized,earth_300K_W_m2_sr_m,earth_300K_normalized,earth_288K_W_m2_sr_m,earth_288K_normalized,hot_star_10000K_W_m2_sr_m,hot_star_10000K_normalized,cool_planet_200K_W_m2_sr_m,cool_planet_200K_normalized
5.6934228621501675e-05,56.934228621501674,5265592689294.484,56934.22862150167,4453340.627279958,1.688395132548617e-07,4628215.143251878,1.4532218508444253e-07,4234356.676687809,2.0542355641558695e-07,150619.0176344637,0.01513380332851885,141726.2996781609,0.017464791222280826,7779311.53813179,1.8993982865854114e-08,78447.64119637977,0.05985569630710753
5.7085332039389554e-05,57.085332039389556,5251654799750.305,57085.332039389556,4406632.919258246,1.670686838151984e-07,4579663.360679382,1.4379769866477657e-07,4189958.1669654865,2.0326962833084998e-07,149219.89217416878,0.014993222876723486,140418.12511999358,0.017303586170059938,7697529.965296695,1.8794304811368404e-08,77776.89952936393,0.05934391916621274
5.7236836485682504e-05,57.2368364856825,5237753803444.247,57236.8364856825,4360414.415105572,1.653164015629262e-07,4531620.227247733,1.4228918341375795e-07,4146024.5114873573,2.0113825196278407e-07,147833.20780315713,0.01485389247290588,139121.47608388486,0.017143801396481317,7616607.457687184,1.859672425228385e-08,77111.41529052999,0.058836153452810395
5.738874302470972e-05,57.38874302470972,5223889602720.854,57388.74302470972,4314679.999953186,1.6358247257801473e-07,4484080.423054541,1.4079647229078562e-07,4102550.852126439,1.9902919162653834e-07,146458.8610378046,0.014715801719303248,137836.25807592753,0.016985425257154588,7536535.0003001,1.8401219177550418e-08,76451.15327699175,0.058332372307032775
5.754105272362503e-05,57.54105272362503,5210062100183.164,57541.05272362503,4269424.612293382,1.6186670496351084e-07,4437038.683720274,1.3931939999863082e-07,4059532.381409981,1.9694221409467695e-07,145096.7491628681,0.014578940295357721,136562.3772858454,0.016828446191932533,7457303.672617827,1.820776780681416e-08,75796.07844456476,0.05783254899010188
5.769376665241484e-05,57.693766652414844,5196271198691.996,57693.766652414844,4224643.243424341,1.601689088244912e-07,4390489.79981016,1.3785780296528572e-07,4016964.3419928337,1.9487708857163073e-07,143746.77022699514,0.014443297957265152,135299.740583247,0.01667285272444946,7378904.64761893,1.8016348588001602e-08,75146.15590811611,0.05733665688459635
5.784688588390494e-05,57.84688588390494,5182516801365.325,57846.885883904935,4180330.936900861,1.5848889624723762e-07,4344428.616262454,1.3641151932601112e-07,3974842.02613638,1.9283358666841792e-07,142408.82303825248,0.014308864537525843,134048.25551389286,0.016518633461661214,7301329.190800603,1.782694019493293e-08,74501.35094189922,0.056844669494706866
5.8000411493768395e-05,58.0004114937684,5168798811577.568,58000.4114937684,4136482.7879906134,1.568264812786223e-07,4298850.031822299,1.3498038890556024e-07,3933160.7751927595,1.908114823776224e-07,141082.80715965465,0.014175629944495269,132807.83029595672,0.016365777093384458,7224568.659209885,1.763952152495663e-08,73861.62897986482,0.0563565604464735
5.815434456053348e-05,58.15434456053348,5155117132958.877,58154.34456053348,4093093.943135934,1.5518147990570256e-07,4253748.998481584,1.3356425320059086e-07,3891915.97909428,1.8881055204862308e-07,139768.62290470256,0.014043584161935801,131578.37381629195,0.016214272391836575,7148614.500485584,1.7454071696610227e-08,73226.95561595283,0.05587230348800832
5.830868616559051e-05,58.30868616559051,5141471669394.523,58308.68616559051,4050159.5994215766,1.5355371003554183e-07,4209120.520924691,1.3216295536226203e-07,3851103.075848561,1.8683057436310156e-07,138466.17133294148,0.013912717248570391,130359.79562671072,0.016064108211177167,7073458.2519104555,1.7270570047306093e-08,72597.2966043697,0.05539187248970709
5.8463437393199926e-05,58.463437393199925,5127862325024.185,58463.43739319992,4007675.0040476047,1.5194299147522537e-07,4164959.6559799323,1.3077634017900971e-07,3810717.551038447,1.8487133031078123e-07,137175.35424551842,0.013783019337636187,129152.00594025789,0.015915273487048874,6999091.53947295,1.7088996131040606e-08,71972.6178598424,0.05491524144444302
5.86185993304997e-05,58.6185993304997,5114289004241.282,58618.599330499695,3965635.4538080133,1.5034914591209332e-07,4121261.5120766023,1.2940425405949875e-07,3770754.937327394,1.8293260316543165e-07,135896.07418075608,0.01365448063643981,127954.91562749556,0.015767757236119544,6925506.076938784,1.6909329716127293e-08,71352.8854578568,0.054442384467748656
5.877417306751339e-05,58.77417306751339,5100751611692.281,58774.17306751339,3924036.294574421,1.4877199689416582e-07,4078021.2487077103,1.2804654501575299e-07,3731210.8139697188,1.810141784611093e-07,134628.2344097327,0.013527091425913237,126768.43621278799,0.01562154855562441,6852693.664932234,1.6731550782953723e-08,70738.06563487553,0.05397327579798212
5.893015969715715e-05,58.93015969715715,5087250052276.072,58930.15969715715,3882872.920785616,1.4721136981079028e-07,4035234.075898431,1.267030626464651e-07,3692080.8063262994,1.7911584396866215e-07,133371.7389318807,0.013400842060171562,125592.47987060001,0.015476636622909958,6780646.190027096,1.655563952176198e-08,70128.12478854205,0.053507889796482785
5.9086560315247714e-05,59.086560315247716,5073784231143.277,59086.56031524772,3842140.7749419566,1.4566709187347246e-07,3992895.25367992,1.2537365812047484e-07,3653360.585384955,1.7723738967246194e-07,132126.49247058955,0.013275722966071175,124426.95942179403,0.015333010694977597,6709355.623847263,1.638157633045264e-08,69523.02947786388,0.05304620094771115
5.9243376020510486e-05,59.24337602051049,5060354053695.551,59243.37602051049,3801835.347105151,1.4413899209691175e-07,3951000.091568458,1.2405818416041453e-07,3615045.867285867,1.7537860774738048e-07,130892.40046881874,0.013151724642768977,123271.78832993211,0.015190660108027988,6638814.022176158,1.620934181241036e-08,68922.74642337777,0.05258818385937476
5.940060791458651e-05,59.40060791458651,5046959425584.978,59400.60791458651,3761952.1744033904,1.426269012802392e-07,3909543.948050372,1.2275649502653613e-07,3577132.4128520773,1.735392925360125e-07,129669.3690847319,0.013028837661283703,122126.88069759314,0.01504957427700719,6569013.5240762,1.6038916774353962e-08,68327.2425073026,0.052133813262544966
5.95582571020406e-05,59.5582571020406,5033600252713.38,59558.257102040596,3722486.8405413516,1.4113065198844023e-07,3868522.2300720206,1.2146844650069702e-07,3539616.0271247127,1.7171924052612785e-07,128457.30518733324,0.012907052664057483,120992.15126268764,0.014909742695152554,6499946.351017119,1.587028222420813e-08,67736.48477367092,0.051683064011757235
5.971632469036945e-05,59.71632469036945,5020276441231.622,59716.324690369445,3683434.9753153836,1.3965007853397394e-07,3827930.3925351053,1.2019389587051335e-07,3502492.558902969,1.6991825032835431e-07,127256.11635211705,0.012786360364518709,119867.51539478023,0.01477115493353954,6431604.806012882,1.5703419368996106e-08,67150.44042844443,0.051235911085099284
5.987481179000866e-05,59.87481179000866,5006987897539.0205,59874.81179000866,3644792.254133912,1.3818501695859023e-07,3787763.937797276,1.1893270191367939e-07,3465757.9002890745,1.681361226541024e-07,126065.71085673707,0.012666751546646917,118752.88909142606,0.014633800640630254,6363981.27276882,1.5538309612757358e-08,66569.07683961699,0.05079232958428965
6.0033719514341065e-05,60.033719514341065,4993734528282.635,60033.719514341064,3606554.39754251,1.3673530501532379e-07,3748018.415177971,1.1768472488245128e-07,3429407.986237789,1.6637266029370983e-07,124885.99767667917,0.012548217064537981,117648.1889745061,0.014497669541821858,6297068.214836513,1.5374934554484095e-08,65992.36153729723,0.050352294734740774
6.019304897970431e-05,60.19304897970431,4980516240356.64,60193.048979704305,3568717.170754054,1.353007821506808e-07,3708689.4204692775,1.1644982648828844e-07,3393438.7941106074,1.6462766809481435e-07,123716.88648095219,0.012430747841971141,116553.33228657489,0.014362751438996494,6230858.174778227,1.5213275986081188e-08,65420.262213778136,0.04991578188561204
6.0352801305399144e-05,60.35280130539915,4967332940901.629,60352.801305399145,3531276.383183751,1.338812894870105e-07,3669772.595451779,1.152278698866517e-07,3357846.3432345917,1.6290095294095127e-07,122558.28762778643,0.0123143348719768,115468.23688721104,0.014229036210071573,6165343.7733395165,1.5053315890345984e-08,64852.746723588345,0.04948276650984894
6.051297761369658e-05,60.51297761369658,4954184537304.021,60512.977613696574,3494227.887988996,1.3247666980505994e-07,3631263.6274158633,1.140187196619726e-07,3322626.6944658454,1.6119232373037588e-07,121410.11216035389,0.0121989692164065,114392.82124938375,0.014096513808552022,6100517.708631105,1.4895036438970775e-08,64289.78308353286,0.04905322420421413
6.0673579029846125e-05,60.673579029846124,4941070937195.384,60673.57902984612,3457567.58161403,1.3108676752671033e-07,3593158.248687452,1.1282224181276179e-07,3287775.9497575047,1.5950159135510535e-07,120272.27180249357,0.012084642005503425,113327.00445581974,0.013965174263082575,6036372.755318755,1.4738419990564807e-08,63731.33947271449,0.04862713068930381
6.08346066820841e-05,60.8346066820841,4927992048451.748,60834.6066820841,3421291.403339116,1.2971142869788506e-07,3555452.236158908,1.1163830373687982e-07,3253290.251731928,1.57828568680164e-07,119144.67895444999,0.011971344437474198,112270.70619537859,0.013835007677001122,5972901.76382193,1.4583449088697698e-08,63177.384232540644,0.04820446180955289
6.099606170164076e-05,60.99606170164076,4914947779193.025,60996.06170164076,3385395.3348346986,1.2835050097164674e-07,3518141.4108249904,1.1046677421696661e-07,3219165.7832578374,1.5617307052306907e-07,118027.24668863375,0.011859067778062931,111223.84675944415,0.013706004227894019,5910097.65952076,1.4430106459963203e-08,62627.885866719575,0.0477851935332321
6.11579452227488e-05,61.15794522274879,4901938037782.322,61157.94522274879,3349875.39972004,1.2700383359146338e-07,3481221.637323277,1.0930752340601102e-07,3185398.767031415,1.5453491363350812e-07,116919.8887453864,0.011747803360125684,110186.34703831599,0.013578154167151411,5847953.441971134,1.4278375012062741e-08,62082.81304123779,0.0473693019524308
6.1320258382651e-05,61.320258382651,4888962732825.317,61320.258382650994,3314727.663126384,1.2567127737464695e-07,3444688.82347964,1.0816042281307915e-07,3151985.4651619196,1.529139166732359e-07,115822.5195287646,0.011637542583206867,109158.12851761459,0.01345144781952425,5786462.184128401,1.4128237831910011e-08,61542.13458432623,0.04695676328303118
6.148300232160879e-05,61.48300232160879,4876021773169.575,61483.00232160879,3279948.2312647067,1.2435268469596546e-07,3408538.919858123,1.0702534528918087e-07,3118922.1787614604,1.5130990019617278e-07,114735.05410233348,0.011528276913116565,108139.11327469126,0.013325875582681888,5725617.031578529,1.3979678183753782e-08,61005.81948640986,0.04654755386466972
6.164617818290948e-05,61.64617818290948,4863115067903.969,61646.17818290948,3245533.2509979936,1.2304790947142653e-07,3372767.919316019,1.0590216501329964e-07,3086205.2475393475,1.4972268662872534e-07,113657.4081849819,0.01141999788151008,107129.22397505463,0.013201427926771718,5665411.201777902,1.3832679507321774e-08,60473.836900047834,0.04614165016069163
6.180978711287464e-05,61.80978711287464,4850242526358.013,61809.78711287464,3211478.9094179515,1.2175680714222947e-07,3337371.8565630037,1.0479075747854964e-07,3053831.049400267,1.4815210025029231e-07,112589.49814674506,0.011312697085468176,106128.38386879954,0.01307809539397912,5605837.983300989,1.3687225415983761e-08,59946.15613985665,0.04573902875809215
6.197383026086859e-05,61.97383026086859,4837404058101.189,61973.83026086859,3177781.4334259536,1.204792346588775e-07,3302346.8077250943,1.036909994784844e-07,3021796.000046826,1.4659796717398278e-07,111531.24100464152,0.011206366187078815,105136.51678704585,0.0129558685980886,5546890.735095295,1.3543299694932477e-08,59422.74668242003,0.04533966636744783
6.213830877930563e-05,62.138308779305625,4824599572942.386,62138.308779305626,3144437.0893186475,1.1921505046546697e-07,3267688.889913328,1.0260276909355374e-07,2990096.552586203,1.4506011532753324e-07,110482.55441853205,0.011100996913021055,104153.54713839357,0.012834738224046977,5488562.885745014,1.3400886299385726e-08,58903.57816618978,0.044943539822840856
6.230322382365863e-05,62.30322382365863,4811828980929.214,62303.22382365863,3111442.1823775303,1.1796411448412699e-07,3233394.2607965353,1.0152594567768912e-07,2958729.1971408892,1.4353837443442348e-07,109443.35668698559,0.010996581054149667,103179.39990538097,0.012714695027526908,5430847.932741554,1.3259969352805315e-08,58388.62039136962,0.04455062608177044
6.246857655246742e-05,62.46857655246742,4799092192347.364,62468.57655246742,3078793.056462957,1.1672628809962691e-07,3199459.118178793,1.0046040984503604e-07,2927690.46046333,1.4203257599518132e-07,108413.56674316105,0.010893110465081365,102214.0006409533,0.012595729834491738,5373739.441762118,1.312053314513562e-08,57877.84331978749,0.044160902225055365
6.263436812734622e-05,62.634368127346214,4786389117720.026,62634.36812734621,3046486.093612396,1.1550143414414512e-07,3165879.699581253,9.940604345682379e-08,2896976.9055548203,1.4054255326889395e-07,107393.10415071023,0.010790577063783125,101257.27546494774,0.012477833540762342,5317231.045955726,1.2982562131060348e-08,57371.21707475832,0.043774345456729286
6.280059971299233e-05,62.80059971299233,4773719667807.221,62800.59971299233,3014517.713642801,1.1428941688219371e-07,3132652.2818282656,9.836272960837011e-08,2866585.131288047,1.3906814125489616e-07,106381.8890996884,0.010688972831161301,100309.15106058182,0.012360997111584393,5261316.445236798,1.2846040928277738e-08,56868.71194093099,0.043390933103923966
6.296727247719399e-05,62.96727247719399,4761083753605.197,62967.27247719399,2982884.3737570536,1.130901019956975e-07,3099773.180637812,9.733035261622103e-08,2836511.7720338837,1.3760917667466476e-07,105379.8424024853,0.010588289810652783,99369.55467095663,0.012245211581197464,5205989.405585962,1.2710954315793418e-08,56370.29836412611,0.04301064261674551
6.313438759083914e-05,63.13438759083914,4748481286345.766,63134.38759083914,2951582.568154546,1.1190335656923015e-07,3067238.750216123,9.630879800542227e-08,2806753.497291627,1.3616549795388012e-07,104386.88548976569,0.010488520107817107,98438.41409556636,0.012130468052404893,5151243.75835811,1.2577287232230952e-08,55875.94695115935,0.04263345156813954
6.33019462279229e-05,63.301946227922905,4735912177495.73,63301.946227922905,2920608.827645855,1.1072904907540525e-07,3035045.3828566996,9.529795249692881e-08,2777307.0113235633,1.3473694520469772e-07,103402.94040643428,0.01038965588993103,97515.6576868257,0.012016757696145866,5097073.399598053,1.2445024774160942e-08,55385.62846965732,0.042259337653750714
6.346994956555616e-05,63.46994956555616,4723376338756.242,63469.94956555616,2889959.7192713846,1.0956704936041785e-07,3003189.5085433433,9.429770399514036e-08,2748169.0527929883,1.3332336020818706e-07,102427.92980760866,0.010291689385583891,96601.21434660208,0.011904071751068083,5043472.28936295,1.2314152194446672e-08,54899.3138478589,0.041888278691771176
6.363839878397422e-05,63.63839878397422,4710873682062.149,63638.39878397422,2859631.845923853,1.0841722862973194e-07,2971667.5945572457,9.33079415755643e-08,2719336.3944059806,1.3192458639695304e-07,101461.77695460845,0.010194612884274624,95695.01352275908,0.011792401523101808,4990434.451051844,1.2184654900607091e-08,54416.97417440552,0.041520252622780494
6.380729506654437e-05,63.80729506654437,4698404119581.432,63807.29506654437,2829621.845974925,1.0727945943392483e-07,2940476.145088388,9.232855547261392e-08,2690805.8425571783,1.305404688379512e-07,100504.4057109662,0.010098418736010932,94796.98520571679,0.011681738385036004,4937953.970742614,1.205651845319793e-08,53938.58069812356,0.04115523750957966
6.397663959977454e-05,63.976639599774536,4685967563714.562,63976.639599774535,2799926.3929055384,1.0615361565467182e-07,2909611.700850831,9.135943706752887e-08,2662574.236978872,1.2917085421546404e-07,99555.74053844849,0.010003099350909503,93907.05992501791,0.01157207377609518,4886024.99653542,1.1929728564208642e-08,53464.10482779326,0.04079321153701477
6.414643357332205e-05,64.14643357332206,4673563927093.854,64146.43357332206,2770542.1949400855,1.0503957249087686e-07,2879070.8387019592,9.040047887641973e-08,2634638.450393962,1.278155908142647e-07,98615.70649309218,0.009908647198797742,93025.16874590494,0.011463399201517599,4834641.737902885,1.180427109547581e-08,52993.518131906894,0.040434153011792484
6.431667818000118e-05,64.31667818000118,4661193122582.913,64316.678180001174,2741465.9946845253,1.0393720644495234e-07,2848850.1712657902,8.945157453844019e-08,2606995.388172511,1.2647452850295518e-07,97684.2292212641,0.00981505480881786,92151.2432659159,0.011355706232135767,4783798.465047869,1.1680132057115091e-08,52526.792338420244,0.040078040362290415
6.448737461579206e-05,64.48737461579206,4648855063275.982,64487.37461579206,2712694.5687681288,1.028463953092365e-07,2818946.346560183,8.851261880408173e-08,2579641.9879917554,1.2514751871747227e-07,96761.23495572907,0.009722314769031798,91285.21561148358,0.011248986503957382,4733489.508267069,1.1557297605967376e-08,52063.89933448985,0.03972485213835665
6.465852407984882e-05,64.65852407984882,4636549662497.353,64658.524079848816,2684224.7274889746,1.0176701815255323e-07,2789356.0476278514,8.758350752358776e-08,2552575.2194997324,1.2383441444476892e-07,95846.65051173855,0.009630419726028221,90427.01843455221,0.011143231717748376,4683709.2573217815,1.1435754044062439e-08,51604.811166203064,0.0393745670111038
6.483012777450854e-05,64.83012777450854,4624276833800.713,64830.12777450854,2656053.3144630906,1.0069895530690984e-07,2760075.992171242,8.666413763548908e-08,2525792.0839822786,1.2253507020665915e-07,94940.40328313201,0.009539362384530806,89576.5849092011,0.011038433638616885,4634452.160814928,1.131548781709789e-08,51149.5000382961,0.03902716377269382
6.500218690529894e-05,65.00218690529894,4612036490968.601,65002.18690529894,2628177.2062773905,9.964208835433896e-08,2731102.93219123,8.575440715525915e-08,2499289.6140337233,1.212493420438422e-07,94042.42123846085,0.009449135507008767,88733.84872828731,0.010934584095599503,4585712.725574923,1.1196485512934816e-08,50697.93831386595,0.03868262133611828
6.517470268094713e-05,65.17470268094714,4599828548011.772,65174.702680947135,2600593.3121460443,9.859630011387043e-08,2702433.6536296364,8.485421516408952e-08,2473064.8732307595,1.19977087500081e-07,93152.63291712367,0.00935973191328855,87898.74410009502,0.010831674981248398,4537485.51604591,1.1078733860108992e-08,50250.0985140702,0.03834091873496923
6.534767631338866e-05,65.34767631338866,4587652919168.565,65347.67631338866,2573298.5735704117,9.75614746286384e-08,2674064.976015213,8.396346179777398e-08,2447114.9558097515,1.1871816560654695e-07,92270.96742551666,0.009271144480167028,87071.20574499613,0.010729698251219801,4489765.153683861,1.0962219726356381e-08,49805.95331781711,0.038002035123202806
6.552110901777513e-05,65.52110901777513,4575509518904.3545,65521.10901777513,2546289.9640027755,9.653749715313243e-08,2645993.75211365,8.308204823571916e-08,2421436.9863475272,1.174724368663344e-07,91397.35443320849,0.009183366141027166,86251.16889213004,0.010628645923864855,4442546.316360024,1.0846930117156606e-08,49365.47556145053,0.03766594977489878
6.569500201248325e-05,65.69500201248326,4563398261910.913,65695.00201248325,2519564.4885131638,9.552425414056574e-08,2618216.86758097,8.220987669006124e-08,2396028.1194453137,1.162397632391269e-07,90531.72416912398,0.009096389885454569,85438.56927608945,0.010528510079821215,4395823.737769517,1.0732852174288962e-08,48928.638238422165,0.037332642084010534
6.586935651912324e-05,65.86935651912324,4551319063105.832,65869.35651912325,2493119.1834599893,9.452163323038814e-08,2590731.2406206015,8.134685039489854e-08,2370885.539416113,1.1502000812603095e-07,89674.00741774861,0.009010208758856112,84633.34313362163,0.010429282861606543,4349592.206846804,1.0619973174405242e-08,48495.414498957216,0.03700209156410988
6.604417376254781e-05,66.04417376254781,4539271837631.886,66044.17376254781,2466951.1161638573,9.352952323591912e-08,2563533.821643988,8.049287359563473e-08,2346006.459975063,1.1381303635455417e-07,88824.135515347,0.008924815862079993,83835.42720033992,0.01033095647321327,4303846.5671869265,1.0508280527616613e-08,48065.77764970998,0.03667427784812434
6.621945497086006e-05,66.21945497086006,4527256500856.493,66219.45497086005,2441057.3845849414,9.254781413211619e-08,2536621.5929348576,7.964785153843727e-08,2321388.123933418,1.1261871416375931e-07,87982.0403462037,0.008840204351038014,83044.75870745325,0.010233523179705578,4258581.716473151,1.0397761776096171e-08,47639.70115341414,0.03634918068807032
6.639520137542244e-05,66.39520137542245,4515272968371.09,66395.20137542245,2415435.1170036327,9.157639704346733e-08,2509991.5683168154,7.88116904598001e-08,2297027.8028953187,1.1143690918955336e-07,87147.65433887525,0.008756367436328993,82261.27537850331,0.010136975306817335,4213792.605910307,1.028840459269536e-08,47217.15862852211,0.03602677995477787
6.65714142108659e-05,66.5714142108659,4503321155990.515,66571.4142108659,2390081.4717044444,9.061516423200687e-08,2483640.792824404,7.798429757621512e-08,2272922.796957891,1.1026749045013846e-07,86320.91046246023,0.008673298382864,81484.9154261146,0.01004130524055159,4169474.2396637658,1.0180196779574202e-08,46798.12384883651,0.035707055637609564
6.674809471509764e-05,66.74809471509764,4491400979752.467,66748.09471509764,2364993.6366634048,8.966400908546365e-08,2457566.342377757,7.716558107395669e-08,2249070.434414483,1.0911032833161483e-07,85501.74222289099,0.008590990509493742,80715.61754876295,0.009946505426782368,4125621.6743052965,1.0073126266848271e-08,46382.570743136734,0.035389987844175526
6.692524412931029e-05,66.92524412931029,4479512355916.894,66925.24412931029,2340168.8292384227,8.872282610552175e-08,2431765.3234604914,7.635545009896756e-08,2225468.071460933,1.0796529457373066e-07,84690.08365923747,0.008509437188637201,79953.32092755203,0.009852568370857453,4082230.0182635565,9.967181111247038e-09,45970.47339479511,0.03507555680004058
6.710286369799098e-05,67.10286369799098,4467655200965.374,67102.86369799098,2315604.2958630775,8.779151089621128e-08,2406234.872800832,7.555381474684661e-08,2202113.091904813,1.0683226225577668e-07,83885.86934002826,0.008428631845911968,79197.96522300247,0.009759486637202695,4039294.4312809748,9.862349494787776e-09,45561.80604138556,0.03476374284842568
6.728095466892938e-05,67.28095466892938,4455829431600.58,67280.95466892938,2291297.3117435374,8.686996015241751e-08,2380972.1570564127,7.476058605295173e-08,2179002.9068778655,1.0571110578263534e-07,83089.03435959369,0.008348567959766812,78449.49057185958,0.009667252848928646,3996810.1238761973,9.758619723463073e-09,45156.54307428765,0.03445452644990573
6.745951829322682e-05,67.45951829322682,4444034964745.668,67459.51829322682,2267245.1805586186,8.595807164850935e-08,2355974.37250199,7.397567598259436e-08,2156134.9545512972,1.0460170087096873e-07,82299.51433442118,0.008269239061115477,77707.83758390958,0.009575859687438213,3954772.3568122014,9.655980225942185e-09,44754.65903828095,0.03414788818210015
6.763855582530502e-05,67.63855582530502,4432271717543.698,67638.55582530503,2243445.234162934,8.50557442270847e-08,2331238.744720624,7.319899742134281e-08,2133506.6998540545,1.0350392453555115e-07,81517.24539953085,0.00819063873297251,76972.947338811,0.009485299892036208,3913176.4405698585,9.55441955228567e-09,44356.12863113367,0.033843808739358966
6.781806852291525e-05,67.81806852291525,4420539607357.03,67818.06852291526,2219894.832293119,8.416287778783264e-08,2306762.528297904,7.243046416542114e-08,2111115.6341940057,1.0241765507574266e-07,80742.16420486482,0.008112760610090468,76244.76138293759,0.009395566259540291,3872017.7348268772,9.45392637267319e-09,43960.92670318308,0.033542268932442686
6.799805764714653e-05,67.99805764714654,4408838551766.787,67998.05764714653,2196591.362277244,8.327937327651644e-08,2282543.0065195803,7.166999091221509e-08,2088959.2751821377,1.0134277206210889e-07,79974.20791170011,0.008035598378599499,75523.22172623938,0.009306651643894173,3831291.6479426627,9.354489476145734e-09,43569.028256911944,0.03324324968819911
6.817852446243474e-05,68.17852446243474,4397168468572.252,68178.52446243474,2173532.2387471115,8.240513267406575e-08,2258577.4910721346,7.091749325087026e-08,2067035.166359429,1.002791563231707e-07,79213.31418907373,0.007959145775648133,74808.27083911287,0.009218548955781917,3790993.6364481663,9.256097769360036e-09,43180.408446516274,0.03294673204923354
6.835947023657203e-05,68.35947023657202,4385529275790.2666,68359.47023657203,2150714.9033534853,8.154005898578025e-08,2234863.321746501,7.017288765298914e-08,2045340.8769266978,9.922668993229814e-08,78459.42121022465,0.007883396589045799,74099.85164928452,0.009131251162243913,3751119.2045409763,9.15874027535579e-09,42795.04257746619,0.03265269717357369
6.854089624071481e-05,68.54089624071482,4373920891654.7056,68540.89624071482,2128136.8244845266,8.068405623065455e-08,2211397.866144986,6.943609146342864e-08,2023874.0014772536,9.818525619474046e-08,77712.46764905941,0.007808344656907684,73397.90753871319,0.009044751286295151,3711663.9035862135,9.062406132337029e-09,42412.90610606363,0.032361126334332226
6.87228037493932e-05,68.7228037493932,4362343234615.8765,68722.80374939319,2105795.496986915,7.983702943080515e-08,2188178.519391157,6.87070228911909e-08,2002632.159732232,9.715473963478627e-08,76972.39267662882,0.007733983867300722,72702.38234050087,0.008959042406544547,3672623.3316221205,8.96708459246498e-09,42033.9746389911,0.03207200091936249
6.890519404052028e-05,68.90519404052029,4350796223339.92,68905.19404052029,2083688.441889965,7.89988846010109e-08,2165202.7038426506,6.798560100040556e-08,1981612.9962787437,9.613502598306017e-08,76239.1359576233,0.007660308157891464,72013.22033581763,0.008874117656815998,3633993.1328710145,8.872765020663995e-09,41658.22393285467,0.031785302430909775
6.908806839540033e-05,69.08806839540033,4339279776708.2925,69088.06839540033,2061813.206132635,7.816952873836295e-08,2142467.868807192,6.727174570141317e-08,1960814.18031076,9.512600216395227e-08,75512.63764689038,0.007587311515596159,71330.36625084534,0.008789970225771762,3595768.9972554864,8.779436893440311e-09,41285.62989372392,0.03150101248526029
6.927142809873834e-05,69.27142809873834,4327793813817.16,69271.42809873834,2040167.3622933575,7.734886981202194e-08,2119971.4902613685,6.656537774193477e-08,1940233.405372679,9.412755628317768e-08,74792.83838596378,0.007514987976232006,70653.76525372935,0.008706593356536823,3557946.659919474,8.687089797712699e-09,40916.16857666289,0.031219112812383328
6.945527443864876e-05,69.45527443864876,4316338253976.848,69455.27443864876,2018748.5083226166,7.653681675307915e-08,2097711.0705724363,6.586641869833693e-08,1919868.3891055165,9.313957761546323e-08,74079.67929961414,0.007443331624170577,69983.36295154775,0.008623980346325407,3520521.9007544294,8.59571342965555e-09,40549.81618525793,0.030939585255570952
6.963960870666513e-05,69.63960870666513,4304913016711.239,69639.60870666512,1997554.2672783663,7.573327944452545e-08,2075684.138222937,6.51747909669849e-08,1899716.8729957156,9.216195659236147e-08,73373.10199241347,0.007372336591992631,69319.10538729135,0.008542124546068832,3483490.5439303424,8.505297593553816e-09,40186.54907113795,0.030662411771071995
6.982443219774827e-05,69.82443219774827,4293518021757.259,69824.43219774826,1976582.2870642468,7.49381687113262e-08,2053888.2475383228,6.449041775569026e-08,1879776.6221267304,9.119458479019906e-08,72673.04854532296,0.007301997060145258,68660.93903686288,0.008461019360045728,3446848.457431949,8.415832200670635e-09,39826.34373349266,0.03038757442772443
7.000974621029587e-05,70.00974621029586,4282153189064.2896,70009.74621029585,1955830.2401704206,7.415139631059571e-08,2032320.978417248,6.381322307524231e-08,1860045.4249329774,9.023735491814007e-08,71979.46151229317,0.007232307256600277,68008.81080608518,0.008380658245513341,3410591.552599394,8.32730726812579e-09,39469.176818582746,0.030115055406581694
7.019555204615194e-05,70.19555204615195,4270818438793.578,70195.55204615195,1935295.8234171197,7.337287492187423e-08,2010979.9360647649,6.314313173103063e-08,1840521.0929564391,8.929016080637801e-08,71292.28391688237,0.007163261456514458,67362.66802772426,0.008301034712340713,3374715.7836740175,8.239712917786712e-09,39115.025119245714,0.029844837000535574
7.038185101061521e-05,70.38185101061521,4259513691317.7285,70381.85101061521,1914976.7577009536,7.260251813750977e-08,1989862.750728293,6.248006931475476e-08,1821201.4606058735,8.83528973944542e-08,70611.45924889685,0.007094853981891948,66722.45845853009,0.008222142322644,3339217.1473487807,8.153039375170799e-09,38763.86557439875,0.029576901613936953
7.056864441244877e-05,70.56864441244878,4248238867220.1084,70568.64441244878,1894870.787743765,7.184024045313643e-08,1968967.077436292,6.182396219621863e-08,1802084.384918376,8.74254607196903e-08,69936.9314610437,0.007027079201247948,66088.13027628728,0.008143974690423043,3304091.682323256,8.067276968358872e-09,38415.675268534695,0.029311231762211194
